room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude
13138212,5523774,Entire home/apt,Daechi-dong,2,,2,0,67,3,37.506495,127.06015
14603360,5523774,Entire home/apt,Samseong-dong,0,,2,1,67,2,37.508014,127.060245
14716151,91452953,Entire home/apt,Daechi-dong,3,4.5,3,0,62,1,37.503496,127.052411
7471756,7633775,Entire home/apt,Yeoksam-dong,10,5,6,2,227,3,37.507813,127.044448
11724577,62357050,Entire home/apt,Samseong-dong,4,4.5,2,0,52,3,37.507806,127.057106
3802078,7633775,Entire home/apt,Yeoksam-dong,45,5,6,2,206,2,37.507885,127.043489
7475076,7633775,Entire home/apt,Yeoksam-dong,25,5,4,1,98,2,37.50947,127.043639
14241434,66144589,Entire home/apt,Samseong-dong,5,5,8,3,149,1,37.505556,127.050191
12609981,62357050,Entire home/apt,Samseong-dong,1,,2,0,52,3,37.50877,127.056816
12416002,7633775,Entire home/apt,Yeoksam-dong,4,5,3,1,103,2,37.509158,127.042869
10048350,38877638,Entire home/apt,Daechi-dong,8,5,4,2,144,2,37.507374,127.058373
14817240,66144589,Entire home/apt,Samseong-dong,1,,8,3,177,1,37.51432,127.049417
14843335,57234185,Entire home/apt,Samseong-dong,1,,8,2,289,1,37.51546,127.059785
6694711,16087661,Entire home/apt,Yeoksam-dong,16,5,4,1,77,1,37.502762,127.048537
9501869,38877638,Entire home/apt,Samseong-dong,32,5,6,3,242,2,37.507476,127.058386
14560101,34076192,Entire home/apt,Samseong-dong,8,4,4,1,53,1,37.509239,127.058798
5040563,16087661,Entire home/apt,Yeoksam-dong,13,4.5,4,1,77,1,37.502903,127.048559
1019545,5613128,Entire home/apt,Samseong-dong,56,5,2,1,61,3,37.511384,127.05367
4279921,18617211,Entire home/apt,Daechi-dong,25,5,3,1,64,2,37.504459,127.04965
7227231,25096212,Entire home/apt,Samseong-dong,47,4.5,4,1,61,2,37.507978,127.059407
1478769,5778993,Entire home/apt,Banpo-dong,4,4.5,2,1,95,5,37.505689,127.021697
8072552,5980762,Entire home/apt,Bogwang-dong,8,4.5,3,1,40,2,37.528492,126.999083
3426316,5627970,Entire home/apt,Nonhyeon-dong,7,4.5,5,2,108,1,37.516153,127.025532
14682926,86730022,Entire home/apt,Banpo-dong,0,,2,0,89,15,37.505221,127.021925
12712207,69100542,Entire home/apt,Nonhyeon-dong,1,,6,3,186,1,37.515085,127.020326
14685304,26032633,Entire home/apt,Seocho-dong,0,,2,1,57,1,37.502849,127.024553
8016042,37630746,Entire home/apt,Nonhyeon-dong,0,,2,0,89,2,37.509655,127.024176
12575838,5627970,Entire home/apt,Nonhyeon-dong,4,5,11,4,165,1,37.509654,127.025818
8297796,37630746,Entire home/apt,Nonhyeon-dong,0,,3,0,103,1,37.509912,127.024521
3733524,5778993,Entire home/apt,Banpo-dong,0,,2,1,122,5,37.504487,127.021461
13609284,6708527,Entire home/apt,Banpo-dong,1,,6,2,131,3,37.505625,127.022839
1087480,1623920,Entire home/apt,Bogwang-dong,47,4.5,6,2,49,2,37.526117,126.998672
14557759,82958498,Entire home/apt,Nonhyeon-dong,0,,8,4,365,1,37.51484,127.02452
13500294,66144589,Entire home/apt,Banpo-dong,3,5,12,4,214,1,37.506932,127.020862
10863363,5627970,Entire home/apt,Nonhyeon-dong,2,,5,1,52,1,37.516005,127.024065
12993783,40839474,Entire home/apt,Seocho-dong,0,,4,1,71,1,37.501231,127.023574
12974201,7945053,Entire home/apt,Bogwang-dong,2,,4,2,72,2,37.529172,127.001268
8776165,8669093,Entire home/apt,Banpo-dong,11,5,4,2,88,2,37.504774,127.022085
14874734,93233826,Entire home/apt,Nonhyeon-dong,0,,2,1,46,1,37.512177,127.025801
14145152,68186408,Entire home/apt,Seocho-dong,2,,3,2,122,1,37.502884,127.022016
14944629,51284937,Entire home/apt,Nonhyeon-dong,0,,3,1,50,1,37.505207,127.025728
7962313,40839474,Entire home/apt,Seocho-dong,6,5,4,1,64,1,37.501222,127.02515
14127862,8669093,Entire home/apt,Nonhyeon-dong,0,,8,3,113,2,37.507237,127.025558
14489703,72810248,Entire home/apt,Seocho-dong,0,,2,0,56,3,37.495697,127.019762
4760980,3670178,Entire home/apt,Nonhyeon-dong,11,4.5,2,1,47,3,37.50652,127.025451
733879,3670178,Entire home/apt,Nonhyeon-dong,22,4.5,1,1,35,1,37.513883,127.021419
714258,1623920,Entire home/apt,Bogwang-dong,53,4.5,2,1,31,2,37.526397,126.998531
4088229,11199810,Entire home/apt,Seocho-dong,28,4,2,1,40,4,37.50332,127.022122
13129675,69100542,Entire home/apt,Banpo-dong,4,5,10,4,243,1,37.501774,127.012513
1165706,1623920,Entire home/apt,Bogwang-dong,36,4.5,2,1,33,2,37.526793,126.997274
14768283,86730022,Entire home/apt,Banpo-dong,0,,3,1,122,2,37.505835,127.021423
13462144,76371067,Entire home/apt,Banpo-dong,1,,3,2,64,1,37.506001,127.02198
11534473,60846158,Entire home/apt,Seocho-dong,13,5,4,1,65,2,37.495148,127.026412
14887593,73627051,Entire home/apt,Banpo-dong,0,,1,1,28,3,37.504381,127.019028
714786,3670178,Entire home/apt,Jamwon-dong,39,4.5,1,1,40,1,37.513993,127.020048
1108363,5778993,Entire home/apt,Banpo-dong,7,4,2,1,72,7,37.506517,127.022687
1559614,5671531,Entire home/apt,Seocho-dong,121,4.5,3,1,61,1,37.501962,127.02495
8003914,41274816,Entire home/apt,Banpo-dong,0,,7,3,140,1,37.50287,127.013863
6114286,2747720,Entire home/apt,Nonhyeon-dong,39,4.5,8,3,155,2,37.50663,127.02611
1088782,5778993,Entire home/apt,Banpo-dong,23,4.5,2,1,74,7,37.509214,127.019397
12293547,15462757,Entire home/apt,Seocho-dong,11,5,3,0,74,1,37.503219,127.025081
15195815,710065,Entire home/apt,Ichon-dong,0,,3,4,185,20,37.516415,126.981141
4088443,11199810,Entire home/apt,Banpo-dong,25,4.5,2,1,40,4,37.503326,127.020559
3605195,18166992,Entire home/apt,Jamwon-dong,11,4,5,2,134,2,37.512821,127.0116
14615169,23929389,Entire home/apt,Banpo-dong,1,,3,1,62,,37.504982,127.018868
13231537,74271519,Entire home/apt,Banpo-dong,6,4.5,3,1,67,2,37.498812,126.996915
8099083,5409176,Entire home/apt,Seocho-dong,29,5,3,0,55,2,37.49739,127.023479
7054502,710065,Entire home/apt,Yongsan-dong 6(yuk)-ga,0,,9,4,242,10,37.516239,126.983038
9637987,40839474,Entire home/apt,Seocho-dong,19,5,4,1,67,1,37.501284,127.024381
3901625,17482128,Entire home/apt,Banpo-dong,79,4,3,1,39,1,37.506291,127.022255
6244130,15506117,Entire home/apt,Seocho-dong,4,5,2,1,56,2,37.498183,127.0163
6678371,24270781,Entire home/apt,Yongsan-dong 6(yuk)-ga,0,,2,1,41,1,37.520457,126.97935
8151686,43036271,Entire home/apt,Banpo-dong,23,4,2,0,38,4,37.50424,127.022177
6962164,29762249,Entire home/apt,Banpo-dong,0,,4,2,94,1,37.505755,127.018255
14378455,87597028,Entire home/apt,Banpo-dong,1,,4,2,98,1,37.505966,127.021209
14392080,88425385,Entire home/apt,Seocho-dong,4,5,2,1,37,1,37.495806,127.014077
14505270,72810248,Entire home/apt,Seocho-dong,0,,2,1,56,3,37.496253,127.020188
3388133,17094584,Entire home/apt,Jamwon-dong,0,,4,2,66,,37.507812,127.009308
8312691,43827764,Entire home/apt,Seobinggo-dong,0,,2,2,206,1,37.517868,126.986723
9667773,49959886,Entire home/apt,Banpo-dong,6,4.5,4,3,84,2,37.500237,127.001272
13961078,79193918,Entire home/apt,Banpo-dong,0,,1,0,23,2,37.506697,127.000154
14559686,72978240,Entire home/apt,Banpo-dong,0,,8,3,126,2,37.503275,126.996977
3358076,16169787,Entire home/apt,Seocho-dong,21,5,4,1,77,3,37.494942,127.027305
5339841,27669889,Entire home/apt,Yeoksam-dong,0,,2,0,66,1,37.497374,127.039546
6294320,9408830,Entire home/apt,Seocho-dong,2,,4,1,124,6,37.495998,127.027518
3722487,16170605,Entire home/apt,Samseong-dong,47,5,5,0,59,1,37.510457,127.056664
4640480,23551253,Entire home/apt,Samseong-dong,26,4.5,3,1,77,2,37.508139,127.058459
14078186,6939095,Entire home/apt,Samseong-dong,5,4.5,8,3,159,2,37.512042,127.049066
6828434,35768685,Entire home/apt,Yeoksam-dong,10,4.5,6,1,73,3,37.50465,127.048319
7827355,12010204,Entire home/apt,Samseong-dong,0,,1,0,112,1,37.505521,127.050028
13967057,13323763,Entire home/apt,Yeoksam-dong,12,5,4,2,64,1,37.504503,127.048453
14672463,91192373,Entire home/apt,Samseong-dong,0,,4,2,175,1,37.5109,127.051446
12148262,50504824,Entire home/apt,Samseong-dong,29,5,8,2,258,1,37.513618,127.057015
4856536,16087661,Entire home/apt,Yeoksam-dong,22,4.5,3,1,62,1,37.502659,127.049462
15184421,96388223,Entire home/apt,Samseong-dong,0,,4,2,328,2,37.51402,127.059932
9083876,47370163,Entire home/apt,Samseong-dong,7,4.5,2,0,72,2,37.509328,127.058397
3150948,5935837,Entire home/apt,Samseong-dong,3,5,7,2,155,1,37.511327,127.051721
4756440,3721800,Entire home/apt,Samseong-dong,41,4.5,4,1,61,1,37.507697,127.058188
12796311,50400060,Entire home/apt,Samseong-dong,19,5,6,2,216,1,37.513288,127.060223
12983895,71494296,Entire home/apt,Daechi-dong,10,5,4,1,57,1,37.50271,127.050995
12742953,69308280,Entire home/apt,Daechi-dong,29,5,3,0,63,2,37.506466,127.05851
12837128,68273694,Entire home/apt,Samseong-dong,9,4.5,4,1,48,2,37.508004,127.058212
13357646,75760741,Entire home/apt,Samseong-dong,13,5,8,3,277,2,37.514016,127.060018
7502334,38877638,Entire home/apt,Samseong-dong,39,5,4,2,144,2,37.508617,127.057932
6855148,35924841,Entire home/apt,Hangangno 3(sam)-ga,10,4.5,4,1,45,2,37.5237,126.96536
6758273,35382186,Entire home/apt,Hangangno 3(sam)-ga,30,5,4,1,44,1,37.524047,126.965181
1195487,4706198,Entire home/apt,Hyochang-dong,29,5,4,2,140,3,37.542257,126.964347
6855517,35924841,Entire home/apt,Hangangno 3(sam)-ga,5,4.5,4,1,46,1,37.524641,126.96667
945983,5125968,Entire home/apt,Hangangno 2(i)-ga,14,5,6,1,140,1,37.528993,126.967303
13192974,40740666,Entire home/apt,Hangangno 2(i)-ga,0,,2,1,62,1,37.529862,126.967636
3405461,17148348,Entire home/apt,Hangangno 1(il)-ga,34,4.5,5,2,59,1,37.534641,126.972315
2994843,6971767,Entire home/apt,Hangangno 1(il)-ga,0,,2,1,42,1,37.536096,126.973318
6266440,32565376,Entire home/apt,Dongbinggo-dong,0,,12,3,280,1,37.526544,126.996837
14520693,3558549,Entire home/apt,Namyeong-dong,0,,6,2,69,2,37.54093,126.973571
14168756,5736173,Entire home/apt,Hangangno 1(il)-ga,0,,4,3,62,3,37.537766,126.971482
6735943,35275932,Entire home/apt,Hangangno 3(sam)-ga,0,,2,1,46,1,37.524234,126.967073
1037359,1623920,Entire home/apt,Dongbinggo-dong,45,4.5,6,2,47,2,37.526014,126.996527
14379902,76055352,Entire home/apt,Garwol-dong,1,,7,1,57,2,37.541076,126.97216
9396359,38647427,Entire home/apt,Hangangno 2(i)-ga,1,,2,0,72,3,37.533118,126.968565
8244849,10073603,Entire home/apt,Hangangno 1(il)-ga,13,4.5,2,1,38,2,37.538886,126.971619
12350024,42348933,Entire home/apt,Yongsan-dong 5(o)-ga,1,,10,0,56,1,37.528844,126.970718
14434847,88848678,Entire home/apt,Munbae-dong,1,,4,0,57,2,37.537767,126.967718
5676744,24817081,Entire home/apt,Wonhyoro 1(iI)-ga,38,4.5,5,2,54,2,37.538382,126.967156
10733700,25247413,Entire home/apt,Cheongpa-dong 3(sam)-ga,3,5,6,2,75,2,37.544374,126.970625
13815342,76050979,Entire home/apt,Hangangno 2(i)-ga,5,5,16,3,214,1,37.531228,126.96914
13381394,76055352,Entire home/apt,Garwol-dong,4,4.5,6,2,68,2,37.542018,126.971594
13130074,73117922,Entire home/apt,Munbae-dong,2,,5,2,140,1,37.537013,126.968126
13010423,71779263,Entire home/apt,Munbae-dong,2,,5,2,61,1,37.536184,126.969117
6614733,26283612,Entire home/apt,Garwol-dong,0,,2,1,140,1,37.540648,126.972062
14520935,3558549,Entire home/apt,Garwol-dong,2,,6,2,69,2,37.540956,126.972025
12737478,47096544,Entire home/apt,Hangangno 2(i)-ga,16,5,5,0,67,2,37.528748,126.967155
4903977,25247413,Entire home/apt,Garwol-dong,25,5,8,3,75,2,37.543133,126.972183
12617069,24217603,Entire home/apt,Munbae-dong,17,4.5,4,2,56,1,37.537896,126.967035
13234685,8278463,Entire home/apt,Hangangno 2(i)-ga,3,5,3,0,52,,37.53083,126.969376
14848578,88848678,Entire home/apt,Munbae-dong,0,,4,0,52,2,37.537992,126.967649
12483522,24217603,Entire home/apt,Munbae-dong,18,5,4,2,56,1,37.537103,126.968623
13754222,50512176,Entire home/apt,Garwol-dong,2,,4,0,58,1,37.541069,126.972208
14144165,76050979,Entire home/apt,Hangangno 2(i)-ga,3,5,7,1,74,2,37.529486,126.969204
8089870,37392157,Entire home/apt,Singye-dong,16,4.5,4,0,52,2,37.53647,126.967208
14586551,84527805,Entire home/apt,Hangangno 2(i)-ga,1,,4,1,52,2,37.528687,126.966323
4697536,13327048,Entire home/apt,Singye-dong,25,4.5,4,2,66,2,37.536827,126.967612
1967983,5155957,Entire home/apt,Singye-dong,55,4.5,4,1,60,1,37.536702,126.967443
5717181,8746080,Entire home/apt,Garwol-dong,33,4.5,5,2,70,3,37.542006,126.972629
9687589,37392157,Entire home/apt,Munbae-dong,13,4.5,4,0,57,2,37.536565,126.968624
6692923,27557608,Entire home/apt,Garwol-dong,30,5,6,2,64,2,37.541267,126.971574
3832335,5308711,Entire home/apt,Munbae-dong,46,4.5,5,0,54,1,37.538188,126.968977
5655757,5717081,Entire home/apt,Hangangno 2(i)-ga,12,5,2,1,64,7,37.531362,126.969691
2895501,5717081,Entire home/apt,Hangangno 2(i)-ga,6,5,2,1,64,7,37.533488,126.970065
7638614,24217603,Entire home/apt,Munbae-dong,71,5,4,2,56,1,37.537599,126.968161
7372753,17101270,Entire home/apt,Munbae-dong,7,5,3,0,58,3,37.536177,126.969083
12959694,71250182,Entire home/apt,Hangangno 2(i)-ga,0,,3,0,41,2,37.531053,126.969128
6292679,32394431,Entire home/apt,Bogwang-dong,13,4,1,1,19,1,37.531614,127.000451
14578359,5945382,Entire home/apt,Hannam-dong,0,,3,2,103,2,37.531722,127.002879
2840242,3457462,Entire home/apt,Hannam-dong,9,5,2,1,132,2,37.532962,127.003324
13516005,45807434,Entire home/apt,Hannam-dong,5,5,12,5,234,,37.530969,127.004243
7485524,34021273,Entire home/apt,yongsan-dong  2(i)-ga,14,5,6,2,24,1,37.543665,126.982271
6562494,34021273,Entire home/apt,yongsan-dong  2(i)-ga,4,5,6,1,24,1,37.543687,126.983226
6568349,34021273,Entire home/apt,yongsan-dong  2(i)-ga,35,5,4,1,24,1,37.5437,126.98364
7723486,34021273,Entire home/apt,yongsan-dong  2(i)-ga,3,5,6,2,24,1,37.544767,126.98291
7300394,9392226,Entire home/apt,Itaewon-dong,6,4.5,1,0,31,1,37.542675,126.989507
4404766,13905994,Entire home/apt,yongsan-dong  2(i)-ga,7,4.5,15,5,232,3,37.543641,126.987581
2256890,11525329,Entire home/apt,yongsan-dong  2(i)-ga,0,,2,1,186,1,37.544835,126.986356
13642811,56408777,Entire home/apt,yongsan-dong  2(i)-ga,0,,4,1,72,2,37.543249,126.988354
8888543,1304555,Entire home/apt,yongsan-dong  2(i)-ga,0,,2,0,82,1,37.542497,126.987898
12480060,34021273,Entire home/apt,yongsan-dong  2(i)-ga,5,5,4,1,24,1,37.544944,126.981594
7860509,35041997,Entire home/apt,yongsan-dong  2(i)-ga,0,,2,2,50,2,37.543728,126.985416
11798824,34021273,Entire home/apt,yongsan-dong  2(i)-ga,5,5,4,1,24,1,37.544588,126.983451
11829240,1476729,Entire home/apt,yongsan-dong  2(i)-ga,1,,2,1,41,6,37.542271,126.985773
14492667,21432046,Entire home/apt,Myeong-dong 2(i)-ga,0,,3,1,62,1,37.562668,126.988408
12091607,21745856,Entire home/apt,Huam-dong,0,,12,5,560,1,37.547884,126.98016
4177773,18548742,Entire home/apt,Myeong-dong 2(i)-ga,7,4.5,7,2,136,2,37.563608,126.983294
2238473,5367627,Entire home/apt,Huam-dong,2,,10,6,299,2,37.550254,126.978108
13194183,52703456,Entire home/apt,Myeong-dong 2(i)-ga,1,,2,1,70,1,37.56336,126.986231
12957569,19719489,Entire home/apt,Chungmuro 1(il)-ga,1,,6,0,89,1,37.561786,126.981824
5780673,11201023,Entire home/apt,Myeong-dong 2(i)-ga,29,4.5,5,1,87,3,37.562561,126.9852
8705126,2304707,Entire home/apt,Pil-dong 1(il)-ga,3,,10,2,102,1,37.56102,126.99286
13997612,52703456,Entire home/apt,Myeong-dong 2(i)-ga,1,,2,1,70,1,37.562473,126.986352
11992289,14567627,Entire home/apt,Pil-dong 1(il)-ga,3,5,4,0,57,1,37.561482,126.991694
14223532,31056422,Entire home/apt,Chungmuro 1(il)-ga,1,,5,1,83,1,37.561865,126.984358
3390026,17062437,Entire home/apt,Hoehyeon-dong 1(il)-ga,0,,2,1,56,1,37.558636,126.979829
6453690,33703173,Entire home/apt,Chungmuro 1(il)-ga,19,5,5,2,317,2,37.559937,126.98124
12012320,31056422,Entire home/apt,Chungmuro 2(i)-ga,0,,12,2,176,1,37.56153,126.986085
14350569,31056422,Entire home/apt,Chungmuro 1(il)-ga,0,,6,1,83,1,37.560776,126.98381
14609944,86730022,Entire home/apt,Hoehyeon-dong 2(i)-ga,0,,8,3,118,1,37.560261,126.983493
12616655,31056422,Entire home/apt,Hoehyeon-dong 3(sam)-ga,1,,12,2,176,1,37.560646,126.984615
1434758,7711130,Entire home/apt,Namsan-dong 3(sam)-ga,21,5,3,0,80,1,37.560434,126.988256
14780173,81584497,Entire home/apt,Namsan-dong 3(sam)-ga,0,,6,2,70,3,37.560444,126.98656
14610296,86730022,Entire home/apt,Namsan-dong 1(il)-ga,0,,6,2,77,1,37.559865,126.984592
8135455,34820069,Entire home/apt,Hoehyeon-dong 1(il)-ga,8,4.5,7,2,103,2,37.553871,126.985281
14755459,31056422,Entire home/apt,Chungmuro 1(il)-ga,0,,6,1,83,1,37.561841,126.983885
14254772,84626702,Entire home/apt,Taepyeongno 2(i)-ga,0,,2,6,56,1,37.563576,126.977105
14849019,52626834,Entire home/apt,Chungmuro 2(i)-ga,1,,3,1,52,1,37.561366,126.987534
12049194,64522703,Entire home/apt,Garwol-dong,0,,3,2,842,1,37.546682,126.974809
6431237,23557627,Entire home/apt,Namdaemunno 4(sa)-ga,0,,1,1,75,1,37.56174,126.976827
15210255,29436411,Entire home/apt,Namsan-dong 1(il)-ga,0,,5,1,79,2,37.560244,126.984682
14362003,84626702,Entire home/apt,Bukchang-dong,0,,1,1,24,1,37.56258,126.977414
14255859,84626702,Entire home/apt,Bukchang-dong,0,,2,6,61,1,37.561997,126.97769
12739085,21934964,Entire home/apt,Dongja-dong,2,,2,2,70,2,37.55098,126.975158
15209399,31056422,Entire home/apt,Myeong-dong 2(i)-ga,0,,6,1,83,1,37.562035,126.984624
8125901,8991122,Entire home/apt,Myeong-dong 2(i)-ga,39,5,6,0,155,2,37.56353,126.98488
14361723,84626702,Entire home/apt,Namdaemunno 4(sa)-ga,0,,1,2,24,1,37.561248,126.977315
14361620,84626702,Entire home/apt,Namdaemunno 4(sa)-ga,0,,1,2,24,1,37.561377,126.97747
10970022,5367627,Entire home/apt,Huam-dong,0,,5,3,159,2,37.550257,126.978465
14362040,84626702,Entire home/apt,Bukchang-dong,0,,1,1,24,1,37.562279,126.979341
11972383,33703173,Entire home/apt,Hoehyeon-dong 1(il)-ga,11,5,7,3,374,2,37.558654,126.980056
9286309,48216677,Entire home/apt,Hoehyeon-dong 1(il)-ga,27,4.5,16,4,181,2,37.557519,126.979515
12194762,57837153,Entire home/apt,Hoehyeon-dong 1(il)-ga,0,,5,2,94,1,37.558498,126.980541
7910892,26384707,Entire home/apt,Chungmuro 2(i)-ga,33,4.5,7,2,134,2,37.561974,126.988651
14755849,31056422,Entire home/apt,Namsan-dong 1(il)-ga,0,,6,1,83,1,37.560393,126.985564
15032266,20009084,Entire home/apt,Hoehyeon-dong 2(i)-ga,0,,6,0,77,,37.559865,126.982565
14361877,84626702,Entire home/apt,Namdaemunno 4(sa)-ga,0,,1,2,24,1,37.560965,126.977519
14269871,86979014,Entire home/apt,Myeong-dong 2(i)-ga,6,5,7,2,252,2,37.562692,126.985211
14361566,84626702,Entire home/apt,Namdaemunno 3(sam)-ga,0,,1,0,24,1,37.560845,126.977982
11601519,16154125,Entire home/apt,Myeong-dong 2(i)-ga,32,5,6,0,144,2,37.563224,126.984227
9190038,40079798,Entire home/apt,Namdaemunno 3(sam)-ga,4,3,4,1,55,3,37.561464,126.980464
14646403,21432046,Entire home/apt,Jeo-dong 1(il)-ga,0,,8,0,93,1,37.56303,126.988724
15209711,34820069,Entire home/apt,Chungmuro 1(il)-ga,0,,5,1,79,2,37.561327,126.984418
14111729,84626702,Entire home/apt,Bukchang-dong,1,,1,5,46,1,37.561867,126.979044
14498070,21432046,Entire home/apt,Myeong-dong 2(i)-ga,2,,3,1,67,1,37.562586,126.987651
10255382,52703456,Entire home/apt,Chungmuro 2(i)-ga,0,,3,1,98,1,37.56235,126.985987
14256228,84626702,Entire home/apt,Namdaemunno 3(sam)-ga,0,,4,2,84,1,37.561403,126.978861
8394330,20009084,Entire home/apt,Chungmuro 1(il)-ga,24,4.5,6,0,77,1,37.561767,126.981621
4561807,15957242,Entire home/apt,Namchang-dong,25,4.5,2,1,43,2,37.557843,126.976347
5564918,7788920,Entire home/apt,Huam-dong,22,4.5,4,0,36,1,37.550353,126.979952
14223609,31056422,Entire home/apt,Hoehyeon-dong 3(sam)-ga,0,,5,1,83,1,37.55987,126.983936
7812659,40079798,Entire home/apt,Hoehyeon-dong 1(il)-ga,8,4,4,1,55,3,37.55961,126.979765
8108191,41999430,Entire home/apt,Myeong-dong 2(i)-ga,48,5,8,2,112,1,37.562185,126.987652
14861222,92368906,Entire home/apt,Namsan-dong 2(i)-ga,0,,9,5,234,1,37.558822,126.984793
9828099,20009084,Entire home/apt,Namdaemunno 5(o)-ga,28,5,6,0,98,1,37.558235,126.975625
15210183,29436411,Entire home/apt,Namsan-dong 1(il)-ga,0,,5,1,79,2,37.560317,126.984671
7194812,20009084,Entire home/apt,Chungmuro 1(il)-ga,36,5,5,0,77,1,37.561975,126.982069
10218297,19927021,Entire home/apt,Chungmuro 2(i)-ga,34,5,4,0,61,1,37.561152,126.985902
14206783,55652615,Entire home/apt,Namsan-dong 2(i)-ga,0,,4,2,94,1,37.557881,126.985792
9156190,47664092,Entire home/apt,Myeong-dong 2(i)-ga,41,4.5,4,0,52,1,37.5622,126.987534
7793220,7711130,Entire home/apt,Chungmuro 2(i)-ga,22,5,4,0,56,1,37.561765,126.985744
14952918,55652615,Entire home/apt,Namsan-dong 2(i)-ga,0,,4,2,84,1,37.558208,126.985012
8973324,20009084,Entire home/apt,Hoehyeon-dong 2(i)-ga,28,4.5,6,0,77,1,37.559939,126.982843
9657607,20009084,Entire home/apt,Chungmuro 1(il)-ga,25,4.5,6,0,93,1,37.560636,126.981971
14953222,55652615,Entire home/apt,Namsan-dong 2(i)-ga,0,,4,2,94,1,37.558566,126.985591
14078146,84610509,Entire home/apt,Namsan-dong 1(il)-ga,9,5,10,3,191,2,37.560596,126.984915
10219586,19927021,Entire home/apt,Chungmuro 2(i)-ga,32,5,4,0,61,1,37.561403,126.985077
11709919,55652615,Entire home/apt,Namsan-dong 2(i)-ga,2,,4,2,94,1,37.557145,126.9847
11676825,55652615,Entire home/apt,Namsan-dong 2(i)-ga,0,,4,2,94,1,37.558331,126.985727
9686961,20009084,Entire home/apt,Hoehyeon-dong 3(sam)-ga,22,5,6,0,77,1,37.560659,126.983549
13942755,81584497,Entire home/apt,Namsan-dong 2(i)-ga,0,,7,3,70,3,37.557641,126.986008
5947573,29436411,Entire home/apt,Hoehyeon-dong 1(il)-ga,15,5,6,2,103,3,37.554088,126.984587
12057736,34820069,Entire home/apt,Yejang-dong,4,5,5,1,74,2,37.556171,126.986245
4390785,19225813,Entire home/apt,Namsan-dong 1(il)-ga,5,5,6,0,168,2,37.559261,126.98424
2760844,8016467,Entire home/apt,Namsan-dong 2(i)-ga,5,4.5,2,1,56,1,37.557358,126.985463
13834044,81584497,Entire home/apt,Hoehyeon-dong 1(il)-ga,3,5,7,2,70,3,37.554137,126.984329
11482484,41999430,Entire home/apt,Namsan-dong 3(sam)-ga,15,5,8,2,112,1,37.560267,126.988031
8276612,34820069,Entire home/apt,Yejang-dong,6,5,5,1,74,2,37.554968,126.987188
7403359,29725887,Entire home/apt,Chungmuro 2(i)-ga,68,5,4,0,77,2,37.561296,126.989541
14664150,89458393,Entire home/apt,Chungmuro 2(i)-ga,0,,6,0,52,1,37.561737,126.989622
5996562,14261893,Entire home/apt,Chungmuro 2(i)-ga,65,5,4,1,62,3,37.561974,126.989575
4050663,2366122,Entire home/apt,Itaewon-dong,27,4.5,6,2,82,3,37.533667,126.992457
4978825,22321462,Entire home/apt,Itaewon-dong,17,4.5,10,4,134,3,37.533581,126.992274
5105668,25164895,Entire home/apt,Itaewon-dong,8,4.5,8,2,168,1,37.536524,126.991276
2981897,2435780,Entire home/apt,Itaewon-dong,28,4.5,12,3,185,3,37.534796,126.990748
3171349,13905994,Entire home/apt,Itaewon-dong,25,4.5,6,2,82,3,37.536145,126.990472
1005964,5531954,Entire home/apt,Itaewon-dong,34,4.5,2,1,78,1,37.533937,126.992481
4497760,13905994,Entire home/apt,Itaewon-dong,26,5,10,3,157,3,37.534458,126.990784
4771506,13905994,Entire home/apt,Itaewon-dong,11,4.5,15,5,225,3,37.534409,126.990585
4882777,2435780,Entire home/apt,Itaewon-dong,12,5,5,2,88,2,37.534964,126.991668
6901970,25164895,Entire home/apt,Itaewon-dong,9,3.5,10,2,186,1,37.534503,126.992676
650095,2304707,Entire home/apt,Itaewon-dong,91,4.5,10,3,102,3,37.533676,126.993043
300609,1425202,Entire home/apt,Itaewon-dong,17,4,10,3,82,2,37.53386,126.992829
5105676,25164895,Entire home/apt,Itaewon-dong,15,4.5,8,2,168,1,37.535312,126.993317
9082570,14567627,Entire home/apt,Pil-dong 1(il)-ga,14,5,4,0,78,1,37.561785,126.993591
13971300,2304707,Entire home/apt,Itaewon-dong,2,,10,3,153,1,37.534749,126.992846
15318804,2129863,Entire home/apt,Itaewon-dong,0,,4,2,99,1,37.536688,126.993351
14909350,86730022,Entire home/apt,Itaewon-dong,0,,10,3,102,1,37.534041,126.994084
9532658,47474818,Entire home/apt,Chungmuro 4(sa)-ga,0,,6,0,109,1,37.562169,126.99373
14531840,85392573,Entire home/apt,Itaewon-dong,0,,6,2,232,1,37.535001,126.993894
13209859,10684427,Entire home/apt,Itaewon-dong,0,,10,5,309,1,37.53708,126.993785
2094094,10684427,Entire home/apt,Itaewon-dong,2,,10,5,309,1,37.53758,126.994657
14271830,86474747,Entire home/apt,Itaewon-dong,0,,4,2,158,1,37.53851,126.994822
12688762,1284742,Entire home/apt,Inhyeon-dong 2(i)-ga,2,,6,2,88,1,37.562822,126.995044
12499901,43310755,Entire home/apt,Inhyeon-dong 1(il)-ga,0,,4,0,84,1,37.563077,126.993885
11612248,61481203,Entire home/apt,Itaewon-dong,0,,1,0,33,2,37.539822,126.994567
1028446,5531954,Entire home/apt,Itaewon-dong,7,4.5,3,1,206,1,37.535444,126.992778
